SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YEAR_GRADRATE
20112012,072010,Burgin Independent,Burgin High School,White (Non-Hispanic),100.0
20112012,072010,Burgin Independent,Burgin High School,African American,***
20112012,072010,Burgin Independent,Burgin High School,Hispanic,***
20112012,072010,Burgin Independent,Burgin High School,Asian,***
20112012,072010,Burgin Independent,Burgin High School,American Indian or Alaska Native,***
20112012,072010,Burgin Independent,Burgin High School,Two or more races,***
20112012,072,Burgin Independent,--District Total--,All Students,100.0
20112012,072,Burgin Independent,--District Total--,Male,***
20112012,072,Burgin Independent,--District Total--,Female,***
20112012,072,Burgin Independent,--District Total--,White (Non-Hispanic),100.0
20112012,072,Burgin Independent,--District Total--,African American,***
20112012,072,Burgin Independent,--District Total--,Hispanic,***
20112012,072,Burgin Independent,--District Total--,Asian,***
20112012,072,Burgin Independent,--District Total--,American Indian or Alaska Native,***
20112012,072,Burgin Independent,--District Total--,Two or more races,***
20112012,075030,Butler County,Butler County High School,All Students,78.4
20112012,075030,Butler County,Butler County High School,Male,66.7
20112012,075030,Butler County,Butler County High School,Female,91.3
20112012,075030,Butler County,Butler County High School,White (Non-Hispanic),77.9
20112012,075030,Butler County,Butler County High School,African American,***
20112012,075030,Butler County,Butler County High School,Hispanic,***
20112012,075030,Butler County,Butler County High School,Asian,***
20112012,075030,Butler County,Butler County High School,American Indian or Alaska Native,***
20112012,075030,Butler County,Butler County High School,Two or more races,***
20112012,075,Butler County,--District Total--,All Students,69.1
20112012,075,Butler County,--District Total--,Male,54.0
20112012,075,Butler County,--District Total--,Female,89.4
20112012,075,Butler County,--District Total--,White (Non-Hispanic),70.7
20112012,075,Butler County,--District Total--,African American,***
20112012,075,Butler County,--District Total--,Hispanic,***
20112012,075,Butler County,--District Total--,Asian,***
20112012,075,Butler County,--District Total--,American Indian or Alaska Native,***
20112012,075,Butler County,--District Total--,Two or more races,***
20112012,081010,Caldwell County,Caldwell County High School,All Students,83.9
20112012,081010,Caldwell County,Caldwell County High School,Male,76.4
20112012,081010,Caldwell County,Caldwell County High School,Female,91.9
20112012,081010,Caldwell County,Caldwell County High School,White (Non-Hispanic),82.9
20112012,081010,Caldwell County,Caldwell County High School,African American,***
20112012,081010,Caldwell County,Caldwell County High School,Hispanic,***
20112012,081010,Caldwell County,Caldwell County High School,Asian,***
20112012,081010,Caldwell County,Caldwell County High School,American Indian or Alaska Native,***
20112012,081010,Caldwell County,Caldwell County High School,Two or more races,***
20112012,081,Caldwell County,--District Total--,All Students,83.9
20112012,081,Caldwell County,--District Total--,Male,76.4
20112012,081,Caldwell County,--District Total--,Female,91.9
20112012,081,Caldwell County,--District Total--,White (Non-Hispanic),82.9
20112012,081,Caldwell County,--District Total--,African American,***
20112012,081,Caldwell County,--District Total--,Hispanic,***
20112012,081,Caldwell County,--District Total--,Asian,***
20112012,081,Caldwell County,--District Total--,American Indian or Alaska Native,***
20112012,081,Caldwell County,--District Total--,Two or more races,***
20112012,085020,Calloway County,Calloway County High School,All Students,90.9
20112012,085020,Calloway County,Calloway County High School,Male,92.9
20112012,085020,Calloway County,Calloway County High School,Female,89.1
20112012,085020,Calloway County,Calloway County High School,White (Non-Hispanic),93.5
20112012,085020,Calloway County,Calloway County High School,African American,***
20112012,085020,Calloway County,Calloway County High School,Hispanic,***
20112012,085020,Calloway County,Calloway County High School,Asian,***
20112012,085020,Calloway County,Calloway County High School,American Indian or Alaska Native,***
20112012,085020,Calloway County,Calloway County High School,Two or more races,***
20112012,085,Calloway County,--District Total--,All Students,90.9
20112012,085,Calloway County,--District Total--,Male,92.9
20112012,085,Calloway County,--District Total--,Female,89.1
20112012,085,Calloway County,--District Total--,White (Non-Hispanic),93.5
20112012,085,Calloway County,--District Total--,African American,***
20112012,085,Calloway County,--District Total--,Hispanic,***
20112012,085,Calloway County,--District Total--,Asian,***
20112012,085,Calloway County,--District Total--,American Indian or Alaska Native,***
20112012,085,Calloway County,--District Total--,Two or more races,***
20112012,091100,Campbell County,Campbell County High School,All Students,84.9
20112012,091100,Campbell County,Campbell County High School,Male,81.8
20112012,091100,Campbell County,Campbell County High School,Female,88.5
20112012,091100,Campbell County,Campbell County High School,White (Non-Hispanic),85.3
20112012,091100,Campbell County,Campbell County High School,African American,***
20112012,091100,Campbell County,Campbell County High School,Hispanic,***
20112012,091100,Campbell County,Campbell County High School,Asian,***
20112012,091100,Campbell County,Campbell County High School,American Indian or Alaska Native,***
20112012,091100,Campbell County,Campbell County High School,Two or more races,***
20112012,091,Campbell County,--District Total--,All Students,82.3
20112012,091,Campbell County,--District Total--,Male,78.7
20112012,091,Campbell County,--District Total--,Female,86.8
20112012,091,Campbell County,--District Total--,White (Non-Hispanic),83.6
20112012,091,Campbell County,--District Total--,African American,***
20112012,091,Campbell County,--District Total--,Hispanic,***
20112012,091,Campbell County,--District Total--,Asian,***
20112012,091,Campbell County,--District Total--,American Indian or Alaska Native,***
20112012,091,Campbell County,--District Total--,Two or more races,***
20112012,092020,Campbellsville Independent,Campbellsville High School,All Students,77.1
20112012,092020,Campbellsville Independent,Campbellsville High School,Male,80.5
20112012,092020,Campbellsville Independent,Campbellsville High School,Female,73.7
20112012,092020,Campbellsville Independent,Campbellsville High School,White (Non-Hispanic),81.1
20112012,092020,Campbellsville Independent,Campbellsville High School,African American,***
20112012,092020,Campbellsville Independent,Campbellsville High School,Hispanic,***
20112012,092020,Campbellsville Independent,Campbellsville High School,Asian,***
20112012,092020,Campbellsville Independent,Campbellsville High School,American Indian or Alaska Native,***
20112012,092020,Campbellsville Independent,Campbellsville High School,Two or more races,***
20112012,092,Campbellsville Independent,--District Total--,All Students,77.1
20112012,092,Campbellsville Independent,--District Total--,Male,80.5
20112012,092,Campbellsville Independent,--District Total--,Female,73.7
20112012,092,Campbellsville Independent,--District Total--,White (Non-Hispanic),81.1
20112012,092,Campbellsville Independent,--District Total--,African American,***
20112012,092,Campbellsville Independent,--District Total--,Hispanic,***
20112012,092,Campbellsville Independent,--District Total--,Asian,***
20112012,092,Campbellsville Independent,--District Total--,American Indian or Alaska Native,***
20112012,092,Campbellsville Independent,--District Total--,Two or more races,***
20112012,095040,Carlisle County,Carlisle County High School,All Students,76.5
20112012,095040,Carlisle County,Carlisle County High School,Male,69.8
20112012,095040,Carlisle County,Carlisle County High School,Female,83.3
20112012,095040,Carlisle County,Carlisle County High School,White (Non-Hispanic),75.2
20112012,095040,Carlisle County,Carlisle County High School,African American,***
20112012,095040,Carlisle County,Carlisle County High School,Hispanic,***
20112012,095040,Carlisle County,Carlisle County High School,Asian,***
20112012,095040,Carlisle County,Carlisle County High School,American Indian or Alaska Native,***
20112012,095040,Carlisle County,Carlisle County High School,Two or more races,***
20112012,095,Carlisle County,--District Total--,All Students,76.5
20112012,095,Carlisle County,--District Total--,Male,69.8
20112012,095,Carlisle County,--District Total--,Female,83.3
20112012,095,Carlisle County,--District Total--,White (Non-Hispanic),75.2
20112012,095,Carlisle County,--District Total--,African American,***
20112012,095,Carlisle County,--District Total--,Hispanic,***
20112012,095,Carlisle County,--District Total--,Asian,***
20112012,095,Carlisle County,--District Total--,American Indian or Alaska Native,***
20112012,095,Carlisle County,--District Total--,Two or more races,***
20112012,101018,Carroll County,Carroll County High School,All Students,75.2
20112012,101018,Carroll County,Carroll County High School,Male,79.0
20112012,101018,Carroll County,Carroll County High School,Female,71.2
20112012,101018,Carroll County,Carroll County High School,White (Non-Hispanic),74.2
20112012,101018,Carroll County,Carroll County High School,African American,***
20112012,101018,Carroll County,Carroll County High School,Hispanic,***
20112012,101018,Carroll County,Carroll County High School,Asian,***
20112012,101018,Carroll County,Carroll County High School,American Indian or Alaska Native,***
20112012,101018,Carroll County,Carroll County High School,Two or more races,***
20112012,101,Carroll County,--District Total--,All Students,74.2
20112012,101,Carroll County,--District Total--,Male,77.2
20112012,101,Carroll County,--District Total--,Female,71.1
20112012,101,Carroll County,--District Total--,White (Non-Hispanic),73.1
20112012,101,Carroll County,--District Total--,African American,***
20112012,101,Carroll County,--District Total--,Hispanic,***
20112012,101,Carroll County,--District Total--,Asian,***
20112012,101,Carroll County,--District Total--,American Indian or Alaska Native,***
20112012,101,Carroll County,--District Total--,Two or more races,***
20112012,105120,Carter County,East Carter County High School,All Students,81.8
20112012,105120,Carter County,East Carter County High School,Male,75.2
20112012,105120,Carter County,East Carter County High School,Female,88.1
20112012,105120,Carter County,East Carter County High School,White (Non-Hispanic),82.1
