SCH_YEAR,SCH_NAME,SCH_CD,GRAD_TARGETS,DISAGG_LABEL,FOUR_YR_GRADRATE
20132014,Paul G. Blazer High School,012010,Actual Score,Female,95.8
20132014,Paul G. Blazer High School,012010,Met Target,Female,
20132014,Paul G. Blazer High School,012010,Numerator Count,Female,113
20132014,Paul G. Blazer High School,012010,Actual Score,White (Non-Hispanic),95.7
20132014,Paul G. Blazer High School,012010,Delivery Target,White (Non-Hispanic),
20132014,Paul G. Blazer High School,012010,Met Target,White (Non-Hispanic),
20132014,Paul G. Blazer High School,012010,Numerator Count,White (Non-Hispanic),199
20132014,Paul G. Blazer High School,012010,Denominator Count,White (Non-Hispanic),208
20132014,Paul G. Blazer High School,012010,Met Target,African American,
20132014,Paul G. Blazer High School,012010,Denominator Count,African American,11
20132014,Paul G. Blazer High School,012010,Delivery Target,African American,
20132014,Paul G. Blazer High School,012010,Numerator Count,African American,10
20132014,Paul G. Blazer High School,012010,Actual Score,African American,90.9
20132014,Paul G. Blazer High School,012010,Actual Score,Hispanic,
20132014,Paul G. Blazer High School,012010,Delivery Target,Hispanic,
20132014,Paul G. Blazer High School,012010,Numerator Count,Hispanic,
20132014,Paul G. Blazer High School,012010,Met Target,Hispanic,
20132014,Paul G. Blazer High School,012010,Denominator Count,Hispanic,
20132014,Paul G. Blazer High School,012010,Delivery Target,Asian,
20132014,Paul G. Blazer High School,012010,Denominator Count,Asian,***
20132014,Paul G. Blazer High School,012010,Met Target,Asian,
20132014,Paul G. Blazer High School,012010,Actual Score,Asian,***
20132014,Paul G. Blazer High School,012010,Numerator Count,Asian,***
20132014,Paul G. Blazer High School,012010,Actual Score,American Indian or Alaska Native,***
20132014,Paul G. Blazer High School,012010,Numerator Count,American Indian or Alaska Native,***
20132014,Paul G. Blazer High School,012010,Delivery Target,American Indian or Alaska Native,
20132014,Paul G. Blazer High School,012010,Met Target,American Indian or Alaska Native,
20132014,Paul G. Blazer High School,012010,Denominator Count,American Indian or Alaska Native,***
20132014,Paul G. Blazer High School,012010,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,Paul G. Blazer High School,012010,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Paul G. Blazer High School,012010,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,Paul G. Blazer High School,012010,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,Paul G. Blazer High School,012010,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Paul G. Blazer High School,012010,Delivery Target,Two or more races,
20132014,Paul G. Blazer High School,012010,Actual Score,Two or more races,***
20132014,Paul G. Blazer High School,012010,Met Target,Two or more races,
20132014,Paul G. Blazer High School,012010,Numerator Count,Two or more races,***
20132014,Paul G. Blazer High School,012010,Denominator Count,Two or more races,***
20132014,Paul G. Blazer High School,012010,Delivery Target,Migrant,
20132014,Paul G. Blazer High School,012010,Actual Score,Migrant,
20132014,Paul G. Blazer High School,012010,Numerator Count,Migrant,
20132014,Paul G. Blazer High School,012010,Met Target,Migrant,
20132014,Paul G. Blazer High School,012010,Denominator Count,Migrant,
20132014,Paul G. Blazer High School,012010,Met Target,Limited English Proficiency,
20132014,Paul G. Blazer High School,012010,Denominator Count,Limited English Proficiency,
20132014,Paul G. Blazer High School,012010,Actual Score,Limited English Proficiency,
20132014,Paul G. Blazer High School,012010,Numerator Count,Limited English Proficiency,
20132014,Paul G. Blazer High School,012010,Delivery Target,Limited English Proficiency,
20132014,Paul G. Blazer High School,012010,Actual Score,Free/Reduced-Price Meals,92.5
20132014,Paul G. Blazer High School,012010,Numerator Count,Free/Reduced-Price Meals,98
20132014,Paul G. Blazer High School,012010,Met Target,Free/Reduced-Price Meals,
20132014,Paul G. Blazer High School,012010,Denominator Count,Free/Reduced-Price Meals,106
20132014,Paul G. Blazer High School,012010,Delivery Target,Free/Reduced-Price Meals,
20132014,Paul G. Blazer High School,012010,Denominator Count,Disability-With IEP (Total),17
20132014,Paul G. Blazer High School,012010,Actual Score,Disability-With IEP (Total),64.7
20132014,Paul G. Blazer High School,012010,Met Target,Disability-With IEP (Total),
20132014,Paul G. Blazer High School,012010,Delivery Target,Disability-With IEP (Total),
20132014,Paul G. Blazer High School,012010,Numerator Count,Disability-With IEP (Total),11
20132014,Paul G. Blazer High School,012010,Numerator Count,GAP,104
20132014,Paul G. Blazer High School,012010,Actual Score,GAP,91.2
20132014,Paul G. Blazer High School,012010,Delivery Target,GAP,
20132014,Paul G. Blazer High School,012010,Denominator Count,GAP,114
20132014,Paul G. Blazer High School,012010,Met Target,GAP,
20132014,---District Total---,012,Actual Score,All Students,95.3
20132014,---District Total---,012,Met Target,All Students,
20132014,---District Total---,012,Denominator Count,All Students,232
20132014,---District Total---,012,Delivery Target,All Students,
20132014,---District Total---,012,Numerator Count,All Students,221
20132014,---District Total---,012,Delivery Target,Male,
20132014,---District Total---,012,Met Target,Male,
20132014,---District Total---,012,Actual Score,Male,94.7
20132014,---District Total---,012,Numerator Count,Male,107
20132014,---District Total---,012,Denominator Count,Male,113
20132014,---District Total---,012,Numerator Count,Female,114
20132014,---District Total---,012,Met Target,Female,
20132014,---District Total---,012,Denominator Count,Female,119
20132014,---District Total---,012,Delivery Target,Female,
20132014,---District Total---,012,Actual Score,Female,95.8
20132014,---District Total---,012,Denominator Count,White (Non-Hispanic),210
20132014,---District Total---,012,Met Target,White (Non-Hispanic),
20132014,---District Total---,012,Numerator Count,White (Non-Hispanic),200
20132014,---District Total---,012,Delivery Target,White (Non-Hispanic),
20132014,---District Total---,012,Actual Score,White (Non-Hispanic),95.2
20132014,---District Total---,012,Numerator Count,African American,10
20132014,---District Total---,012,Actual Score,African American,90.9
20132014,---District Total---,012,Denominator Count,African American,11
20132014,---District Total---,012,Met Target,African American,
20132014,---District Total---,012,Delivery Target,African American,
20132014,---District Total---,012,Numerator Count,Hispanic,
20132014,---District Total---,012,Delivery Target,Hispanic,
20132014,---District Total---,012,Denominator Count,Hispanic,
20132014,---District Total---,012,Met Target,Hispanic,
20132014,---District Total---,012,Actual Score,Hispanic,
20132014,---District Total---,012,Denominator Count,Asian,***
20132014,---District Total---,012,Numerator Count,Asian,***
20132014,---District Total---,012,Met Target,Asian,
20132014,---District Total---,012,Delivery Target,Asian,
20132014,---District Total---,012,Actual Score,Asian,***
20132014,---District Total---,012,Actual Score,American Indian or Alaska Native,***
20132014,---District Total---,012,Met Target,American Indian or Alaska Native,
20132014,---District Total---,012,Denominator Count,American Indian or Alaska Native,***
20132014,---District Total---,012,Delivery Target,American Indian or Alaska Native,
20132014,---District Total---,012,Numerator Count,American Indian or Alaska Native,***
20132014,---District Total---,012,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,012,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,012,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,012,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,012,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,012,Denominator Count,Two or more races,***
20132014,---District Total---,012,Delivery Target,Two or more races,
20132014,---District Total---,012,Met Target,Two or more races,
20132014,---District Total---,012,Actual Score,Two or more races,***
20132014,---District Total---,012,Numerator Count,Two or more races,***
20132014,---District Total---,012,Met Target,Migrant,
20132014,---District Total---,012,Denominator Count,Migrant,
20132014,---District Total---,012,Delivery Target,Migrant,
20132014,---District Total---,012,Actual Score,Migrant,
20132014,---District Total---,012,Numerator Count,Migrant,
20132014,---District Total---,012,Delivery Target,Limited English Proficiency,
20132014,---District Total---,012,Met Target,Limited English Proficiency,
20132014,---District Total---,012,Denominator Count,Limited English Proficiency,
20132014,---District Total---,012,Numerator Count,Limited English Proficiency,
20132014,---District Total---,012,Actual Score,Limited English Proficiency,
20132014,---District Total---,012,Met Target,Free/Reduced-Price Meals,
20132014,---District Total---,012,Delivery Target,Free/Reduced-Price Meals,
20132014,---District Total---,012,Numerator Count,Free/Reduced-Price Meals,99
20132014,---District Total---,012,Denominator Count,Free/Reduced-Price Meals,108
20132014,---District Total---,012,Actual Score,Free/Reduced-Price Meals,91.7
20132014,---District Total---,012,Denominator Count,Disability-With IEP (Total),18
20132014,---District Total---,012,Delivery Target,Disability-With IEP (Total),
20132014,---District Total---,012,Numerator Count,Disability-With IEP (Total),11
20132014,---District Total---,012,Met Target,Disability-With IEP (Total),
20132014,---District Total---,012,Actual Score,Disability-With IEP (Total),61.1
20132014,---District Total---,012,Actual Score,GAP,90.5
20132014,---District Total---,012,Numerator Count,GAP,105
20132014,---District Total---,012,Delivery Target,GAP,
20132014,---District Total---,012,Met Target,GAP,
20132014,---District Total---,012,Denominator Count,GAP,116
20132014,Augusta Independent School,013011,Met Target,All Students,
20132014,Augusta Independent School,013011,Numerator Count,All Students,25
20132014,Augusta Independent School,013011,Delivery Target,All Students,
20132014,Augusta Independent School,013011,Denominator Count,All Students,25
